pos,transaction,date,amount
33618a,201903250023,2019-03-25 11:32:58,21.17
33618a,201903250024,2019-03-25 11:33:21,19.99
33618a,201903250025,2019-03-25 11:37:14,10.0
33618a,201903250026,2019-03-25 11:37:41,4.99
33618a,201903250027,2019-03-25 11:38:12,4.99
33618a,201903250028,2019-03-25 11:40:55,3.0
33618a,201903250029,2019-03-25 11:41:44,29.17
33618a,201903250030,2019-03-25 11:42:15,9.98
33618a,201903250031,2019-03-25 11:46:10,14.18
33618a,201903250032,2019-03-25 11:50:09,14.18
33618a,201903250033,2019-03-25 11:51:34,3.99
33618a,201903250034,2019-03-25 11:52:19,20.18
33618a,201903250035,2019-03-25 11:55:46,3.99
33618a,201903250036,2019-03-25 12:02:31,13.98
33618a,201903250037,2019-03-25 12:04:10,37.25
33618a,201903250038,2019-03-25 12:04:27,3.99
33618a,201903250039,2019-03-25 12:09:25,13.97
33618a,201903250040,2019-03-25 12:10:08,14.99
33618a,201903250041,2019-03-25 12:15:54,25.98
33618a,201903250042,2019-03-25 12:18:03,12.99
33618a,201903250043,2019-03-25 12:22:29,14.07
33618a,201903250044,2019-03-25 12:23:03,6.98
33618a,201903250045,2019-03-25 12:24:00,12.99
33618a,201903250046,2019-03-25 12:28:44,30.96
33618a,201903250047,2019-03-25 12:29:59,8.99
33618a,201903250048,2019-03-25 12:30:25,4.99
33618a,201903250049,2019-03-25 12:38:34,8.09
33618a,201903250050,2019-03-25 12:39:18,14.99
33618a,201903250051,2019-03-25 12:46:31,1.0
33618a,201903250052,2019-03-25 12:52:58,7.99
33618a,201903250053,2019-03-25 12:53:57,7.98
33618a,201903250054,2019-03-25 12:56:00,2.99
33618a,201903250055,2019-03-25 12:56:32,7.97
33618a,201903250056,2019-03-25 12:58:06,3.98
33618a,201903250057,2019-03-25 12:59:27,3.99
33618a,201903250058,2019-03-25 13:01:34,17.99
33618a,201903250059,2019-03-25 13:04:57,13.0
33618a,201903250060,2019-03-25 13:06:07,12.99
33618a,201903250061,2019-03-25 13:06:42,13.97
33618a,201903250062,2019-03-25 13:07:52,5.98
33618a,201903250063,2019-03-25 13:08:41,22.95
33618a,201903250064,2019-03-25 13:10:10,6.98
33618a,201903250065,2019-03-25 13:11:42,4.99
33618a,201903250066,2019-03-25 13:12:25,6.99
33618a,201903250067,2019-03-25 13:12:59,14.99
33618a,201903250068,2019-03-25 13:14:39,66.14
33618a,201903250069,2019-03-25 13:16:39,4.99
33618a,201903250070,2019-03-25 13:20:23,19.98
33618a,201903250071,2019-03-25 13:20:43,4.99
33618a,201903250072,2019-03-25 13:21:10,17.99
33618a,201903250073,2019-03-25 13:21:33,8.98
33618a,201903250074,2019-03-25 13:22:38,16.96
33618a,201903250075,2019-03-25 13:22:55,7.98
33618a,201903250076,2019-03-25 13:24:27,6.99
33618a,201903250077,2019-03-25 13:25:10,13.98
33618a,201903250078,2019-03-25 13:25:47,3.99
33618a,201903250079,2019-03-25 13:26:39,2.99
33618a,201903250080,2019-03-25 13:28:05,14.99
33618a,201903250081,2019-03-25 13:28:32,9.98
33618a,201903250082,2019-03-25 13:28:54,15.98
33618a,201903250083,2019-03-25 13:29:20,22.98
33618a,201903250084,2019-03-25 13:30:34,2.0
33618a,201903250085,2019-03-25 13:36:07,31.27
33618a,201903250086,2019-03-25 13:36:38,1.99
33618a,201903250087,2019-03-25 13:37:45,7.18
33618a,201903250088,2019-03-25 13:38:27,15.97
33618a,201903250089,2019-03-25 13:39:53,2.99
33618a,201903250090,2019-03-25 13:44:16,11.17
33618a,201903250091,2019-03-25 13:50:16,8.98
33618a,201903250092,2019-03-25 13:54:56,9.99
33618a,201903250093,2019-03-25 13:58:19,39.26
33618a,201903250094,2019-03-25 13:59:16,14.97
33618a,201903250095,2019-03-25 14:00:30,13.07
33618a,201903250096,2019-03-25 14:02:05,9.08
33618a,201903250097,2019-03-25 14:07:33,44.99
33618a,201903250098,2019-03-25 14:09:17,5.98
33618a,201903250099,2019-03-25 14:09:32,9.99
33618a,201903250100,2019-03-25 14:10:29,10.18
33618a,201903250101,2019-03-25 14:12:52,2.99
33618a,201903250102,2019-03-25 14:13:48,1.0
33618a,201903250103,2019-03-25 14:24:07,9.98
33618a,201903250104,2019-03-25 14:25:36,7.97
33618a,201903250105,2019-03-25 14:26:45,7.98
33618a,201903250106,2019-03-25 14:27:10,7.98
33618a,201903250107,2019-03-25 14:27:32,9.99
33618a,201903250108,2019-03-25 14:28:12,5.99
33618a,201903250109,2019-03-25 14:28:58,3.99
33618a,201903250110,2019-03-25 14:32:07,33.25
33618a,201903250111,2019-03-25 14:33:02,7.99
33618a,201903250112,2019-03-25 14:39:07,31.95
33618a,201903250113,2019-03-25 14:39:53,37.95
33618a,201903250114,2019-03-25 14:41:48,3.99
33618a,201903250115,2019-03-25 14:42:39,3.99
33618a,201903250116,2019-03-25 14:45:50,2.99
33618a,201903250117,2019-03-25 14:50:17,23.15
33618a,201903250118,2019-03-25 14:55:05,8.98
33618a,201903250119,2019-03-25 15:02:05,19.27
33618a,201903250120,2019-03-25 15:04:01,8.98
33618a,201903250121,2019-03-25 15:08:16,4.99
33618a,201903250122,2019-03-25 15:13:56,2.99
33618a,201903250123,2019-03-25 15:17:04,19.99
33618a,201903250124,2019-03-25 15:21:08,17.16
33618a,201903250125,2019-03-25 15:22:12,4.99
33618a,201903250126,2019-03-25 15:22:56,1.99
33618a,201903250127,2019-03-25 15:25:31,60.2
33618a,201903250128,2019-03-25 15:25:52,8.98
33618a,201903250129,2019-03-25 15:28:13,5.98
33618a,201903250130,2019-03-25 15:31:29,11.98
33618a,201903250131,2019-03-25 15:38:23,9.98
33618a,201903250132,2019-03-25 15:41:10,11.97
33618a,201903250133,2019-03-25 15:42:38,18.96
33618a,201903250134,2019-03-25 15:50:04,29.99
33618a,201903250135,2019-03-25 15:54:24,28.26
33618a,201903250136,2019-03-25 15:55:30,25.95
33618a,201903250137,2019-03-25 15:56:31,17.15
33618a,201903250138,2019-03-25 15:56:55,4.99
33618a,201903250139,2019-03-25 15:57:40,3.99
33618a,201903250140,2019-03-25 16:02:33,9.99
33618a,201903250141,2019-03-25 16:07:29,16.98
33618a,201903250142,2019-03-25 16:08:13,7.99
33618a,201903250143,2019-03-25 16:09:51,14.99
33618a,201903250144,2019-03-25 16:10:43,15.96
33618a,201903250145,2019-03-25 16:12:19,44.98
33618a,201903250146,2019-03-25 16:14:30,-39.99
33618a,201903250147,2019-03-25 16:16:06,24.97
33618a,201903250148,2019-03-25 16:16:28,12.99
33618a,201903250149,2019-03-25 16:16:55,24.99
33618a,201903250150,2019-03-25 16:17:39,19.97
33618a,201903250151,2019-03-25 16:18:14,9.98
33618a,201903250152,2019-03-25 16:21:06,13.97
33618a,201903250153,2019-03-25 16:22:15,3.99
33618a,201903250154,2019-03-25 16:24:32,17.99
33618a,201903250155,2019-03-25 16:30:45,5.0
33618a,201903250156,2019-03-25 16:31:26,7.98
33618a,201903250157,2019-03-25 16:31:40,8.98
33618a,201903250158,2019-03-25 16:33:04,25.18
33618a,201903250159,2019-03-25 16:35:11,5.99
33618a,201903250160,2019-03-25 16:37:07,8.49
33618a,201903250161,2019-03-25 16:38:05,29.99
33618a,201903250162,2019-03-25 16:38:27,14.99
33618a,201903250163,2019-03-25 16:38:47,14.99
33618a,201903250164,2019-03-25 16:41:12,14.99
33618a,201903250165,2019-03-25 16:42:17,48.14
33618a,201903250166,2019-03-25 16:42:48,7.98
33618a,201903250167,2019-03-25 16:43:36,6.99
33618a,201903250168,2019-03-25 16:44:25,6.5
33618a,201903250169,2019-03-25 16:48:18,52.26
33618a,201903250170,2019-03-25 16:49:24,8.98
33618a,201903250171,2019-03-25 16:51:41,23.27
33618a,201903250172,2019-03-25 16:52:13,8.97
33618a,201903250173,2019-03-25 16:54:17,9.99
33618a,201903250174,2019-03-25 16:57:48,3.99
33618a,201903250175,2019-03-25 17:02:02,4.98
33618a,201903250176,2019-03-25 17:04:22,9.98
33618a,201903250177,2019-03-25 17:04:46,6.99
33618a,201903250178,2019-03-25 17:06:03,12.95
33618a,201903250179,2019-03-25 17:12:03,2.0
33618a,201903250180,2019-03-25 17:15:59,18.98
33618a,201903250181,2019-03-25 17:17:26,14.99
33618a,201903250182,2019-03-25 17:17:45,5.98
33618a,201903250183,2019-03-25 17:18:27,17.99
33618a,201903250184,2019-03-25 17:18:55,22.98
33618a,201903250185,2019-03-25 17:20:03,15.96
33618a,201903250186,2019-03-25 17:21:27,9.98
33618a,201903250187,2019-03-25 17:24:56,7.98
33618a,201903250188,2019-03-25 17:25:21,7.98
33618a,201903250189,2019-03-25 17:26:27,9.08
33618a,201903250190,2019-03-25 17:27:47,7.98
33618a,201903250191,2019-03-25 17:30:21,7.99
33618a,201903250192,2019-03-25 17:32:38,2.0
33618a,201903250193,2019-03-25 17:35:33,2.99
33618a,201903250194,2019-03-25 17:39:51,-5.99
33618a,201903250195,2019-03-25 17:43:07,31.98
33618a,201903250196,2019-03-25 17:43:57,7.19
33618a,201903250197,2019-03-25 17:46:16,19.96
33618a,201903250198,2019-03-25 17:46:46,14.99
33618a,201903250199,2019-03-25 17:47:35,1.99
33618a,201903250200,2019-03-25 17:48:24,4.99
33618a,201903250201,2019-03-25 17:48:57,5.99
33618a,201903250202,2019-03-25 17:52:02,17.16
33618a,201903250203,2019-03-25 17:52:59,9.99
33618a,201903250204,2019-03-25 17:55:39,11.49
33618a,201903250205,2019-03-25 17:56:02,14.99
33618a,201903250206,2019-03-25 17:57:39,28.17
33618a,201903250207,2019-03-25 17:59:36,14.99
33618a,201903250208,2019-03-25 18:04:20,4.99
33618a,201903250209,2019-03-25 18:09:42,10.48
33618a,201903250210,2019-03-25 18:11:50,2.99
33618a,201903250211,2019-03-25 18:16:45,17.97
33618a,201903250212,2019-03-25 18:17:35,9.99
33618a,201903250213,2019-03-25 18:18:41,33.46
33618a,201903250214,2019-03-25 18:20:14,2.0
33618a,201903250215,2019-03-25 18:22:31,10.98
33618a,201903250216,2019-03-25 18:25:07,12.98
33618a,201903250217,2019-03-25 18:25:26,3.99
33618a,201903250218,2019-03-25 18:28:46,11.98
33618a,201903250219,2019-03-25 18:29:08,3.99
33618a,201903250220,2019-03-25 18:30:32,40.2
33618a,201903250221,2019-03-25 18:31:42,16.98
33618a,201903250222,2019-03-25 18:32:43,6.97
33618a,201903250223,2019-03-25 18:33:50,13.98
33618a,201903250224,2019-03-25 18:40:21,14.99
33618a,201903250225,2019-03-25 18:44:53,12.99
33618a,201903250226,2019-03-25 18:46:02,14.99
33618a,201903250227,2019-03-25 18:47:55,10.99
33618a,201903250228,2019-03-25 18:52:50,4.99
33618a,201903250229,2019-03-25 18:53:30,6.5
33618a,201903260001,2019-03-26 09:34:42,3.99
33618a,201903260002,2019-03-26 09:43:24,56.18
33618a,201903260003,2019-03-26 09:48:12,4.18
33618a,201903260004,2019-03-26 09:51:40,3.99
33618a,201903260005,2019-03-26 09:57:03,9.99
33618a,201903260006,2019-03-26 09:59:08,38.17
33618a,201903260007,2019-03-26 09:59:28,2.99
33618a,201903260008,2019-03-26 10:06:42,3.99
33618a,201903260009,2019-03-26 10:13:37,6.98
33618a,201903260010,2019-03-26 10:24:14,79.63
33618a,201903260011,2019-03-26 10:35:53,1.0
33618a,201903260012,2019-03-26 10:36:08,1.0
33618a,201903260013,2019-03-26 10:43:19,5.49
33618a,201903260014,2019-03-26 10:44:31,-4.99
33618a,201903260015,2019-03-26 10:45:21,39.94
33618a,201903260016,2019-03-26 10:47:39,7.99
33618a,201903260017,2019-03-26 10:48:17,15.18
33618a,201903260018,2019-03-26 10:48:49,16.97
33618a,201903260019,2019-03-26 10:53:17,31.24
33618a,201903260020,2019-03-26 10:56:28,1.99
33618a,201903260021,2019-03-26 10:57:02,7.98
33618a,201903260022,2019-03-26 10:58:26,11.18
33618a,201903260023,2019-03-26 10:58:57,6.98
33618a,201903260024,2019-03-26 10:59:49,19.98
33618a,201903260025,2019-03-26 11:10:06,1.99
33618a,201903260026,2019-03-26 11:14:34,6.99
33618a,201903260027,2019-03-26 11:15:53,13.96
33618a,201903260028,2019-03-26 11:16:54,17.44
33618a,201903260029,2019-03-26 11:24:16,9.97
33618a,201903260030,2019-03-26 11:25:39,20.17
33618a,201903260031,2019-03-26 11:28:54,5.98
33618a,201903260032,2019-03-26 11:30:33,14.99
33618a,201903260033,2019-03-26 11:33:53,23.95
33618a,201903260034,2019-03-26 11:35:03,11.98
33618a,201903260035,2019-03-26 11:35:34,15.99
33618a,201903260036,2019-03-26 11:40:11,98.21
33618a,201903260037,2019-03-26 11:41:28,77.18
33618a,201903260038,2019-03-26 11:46:04,37.92
33618a,201903260039,2019-03-26 11:47:24,7.99
33618a,201903260040,2019-03-26 11:49:41,4.98
33618a,201903260041,2019-03-26 11:52:14,13.07
33618a,201903260042,2019-03-26 11:58:43,13.3
33618a,201903260043,2019-03-26 11:59:50,-14.99
33618a,201903260044,2019-03-26 12:00:00,4.99
33618a,201903260045,2019-03-26 12:04:06,8.18
33618a,201903260046,2019-03-26 12:06:06,3.0
33618a,201903260047,2019-03-26 12:07:40,13.0
33618a,201903260048,2019-03-26 12:09:39,13.0
33618a,201903260049,2019-03-26 12:11:40,30.97
33618a,201903260050,2019-03-26 12:14:52,-4.99
33618a,201903260051,2019-03-26 12:16:42,29.25
33618a,201903260052,2019-03-26 12:17:30,12.99
33618a,201903260053,2019-03-26 12:19:48,4.99
33618a,201903260054,2019-03-26 12:21:46,18.97
33618a,201903260055,2019-03-26 12:24:01,13.07
33618a,201903260056,2019-03-26 12:31:18,2.99
33618a,201903260057,2019-03-26 12:34:38,7.98
33618a,201903260058,2019-03-26 12:37:38,23.93
33618a,201903260059,2019-03-26 12:38:40,4.99
33618a,201903260060,2019-03-26 12:41:44,10.98
33618a,201903260061,2019-03-26 12:42:23,27.99
33618a,201903260062,2019-03-26 12:43:41,12.98
33618a,201903260063,2019-03-26 12:48:32,6.99
33618a,201903260064,2019-03-26 12:49:12,3.99
33618a,201903260065,2019-03-26 12:52:39,3.99
33618a,201903260066,2019-03-26 12:56:32,9.98
33618a,201903260067,2019-03-26 13:00:43,8.99
33618a,201903260068,2019-03-26 13:01:19,17.97
33618a,201903260069,2019-03-26 13:02:08,9.99
33618a,201903260070,2019-03-26 13:02:32,9.99
33618a,201903260071,2019-03-26 13:04:46,7.96
33618a,201903260072,2019-03-26 13:06:54,9.99
33618a,201903260073,2019-03-26 13:07:54,5.99
33618a,201903260074,2019-03-26 13:11:39,3.99
33618a,201903260075,2019-03-26 13:12:28,9.99
33618a,201903260076,2019-03-26 13:12:49,3.99
33618a,201903260077,2019-03-26 13:13:22,8.98
33618a,201903260078,2019-03-26 13:13:46,14.98
33618a,201903260079,2019-03-26 13:19:00,13.49
33618a,201903260080,2019-03-26 14:02:11,23.18
33618a,201903260081,2019-03-26 14:03:03,5.49
33618a,201903260082,2019-03-26 14:03:30,4.0
33618a,201903260083,2019-03-26 14:04:36,12.97
33618a,201903260084,2019-03-26 14:05:32,11.48
33618a,201903260085,2019-03-26 14:13:30,9.99
33618a,201903260086,2019-03-26 14:13:52,9.98
33618a,201903260087,2019-03-26 14:14:23,10.97
33618a,201903260088,2019-03-26 14:14:48,7.99
33618a,201903260089,2019-03-26 14:16:11,22.17
33618a,201903260090,2019-03-26 14:16:39,4.99
33618a,201903260091,2019-03-26 14:17:20,18.29
33618a,201903260092,2019-03-26 14:17:50,4.99
33618a,201903260093,2019-03-26 14:18:17,3.99
33618a,201903260094,2019-03-26 14:20:09,2.99
33618a,201903260095,2019-03-26 14:20:52,3.99
33618a,201903260096,2019-03-26 14:23:02,28.28
33618a,201903260097,2019-03-26 14:23:55,10.28
33618a,201903260098,2019-03-26 14:24:22,13.19
33618a,201903260099,2019-03-26 14:25:03,2.5
33618a,201903260100,2019-03-26 14:28:07,4.99
33618a,201903260101,2019-03-26 14:28:47,10.98
33618a,201903260102,2019-03-26 14:30:15,30.29
33618a,201903260103,2019-03-26 14:30:39,9.99
33618a,201903260104,2019-03-26 14:35:17,18.19
33618a,201903260105,2019-03-26 14:42:31,50.14
33618a,201903260106,2019-03-26 14:43:13,13.17
33618a,201903260107,2019-03-26 14:44:24,9.99
33618a,201903260108,2019-03-26 14:45:19,3.99
33618a,201903260109,2019-03-26 14:48:15,8.08
33618a,201903260110,2019-03-26 14:48:48,3.99
33618a,201903260111,2019-03-26 14:50:42,9.99
33618a,201903260112,2019-03-26 14:51:23,16.96
33618a,201903260113,2019-03-26 14:52:31,7.99
33618a,201903260114,2019-03-26 14:56:55,7.99
33618a,201903260115,2019-03-26 14:58:19,15.96
33618a,201903260116,2019-03-26 15:09:08,7.98
33618a,201903260117,2019-03-26 15:12:15,1.99
33618a,201903260118,2019-03-26 15:20:31,34.99
33618a,201903260119,2019-03-26 15:20:55,3.99
33618a,201903260120,2019-03-26 15:21:51,7.18
33618a,201903260121,2019-03-26 15:22:43,18.07
33618a,201903260122,2019-03-26 15:23:12,8.97
33618a,201903260123,2019-03-26 15:24:19,19.98
33618a,201903260124,2019-03-26 15:25:03,3.99
33618a,201903260125,2019-03-26 15:28:55,37.99
33618a,201903260126,2019-03-26 15:31:22,10.98
33618a,201903260127,2019-03-26 15:33:04,7.98
33618a,201903260128,2019-03-26 15:36:52,4.09
33618a,201903260129,2019-03-26 15:38:45,4.99
33618a,201903260130,2019-03-26 15:41:07,20.74
33618a,201903260131,2019-03-26 15:41:28,2.0
33618a,201903260132,2019-03-26 15:45:25,16.97
33618a,201903260133,2019-03-26 15:48:08,14.99
33618a,201903260134,2019-03-26 15:48:26,9.99
33618a,201903260135,2019-03-26 15:49:02,4.99
33618a,201903260136,2019-03-26 15:49:37,4.99
33618a,201903260137,2019-03-26 15:49:54,3.99
33618a,201903260138,2019-03-26 15:54:08,4.99
33618a,201903260139,2019-03-26 15:58:55,39.98
33618a,201903260140,2019-03-26 15:59:35,2.99
33618a,201903260141,2019-03-26 16:00:03,4.99
33618a,201903260142,2019-03-26 16:05:22,3.99
33618a,201903260143,2019-03-26 16:06:42,10.98
33618a,201903260144,2019-03-26 16:08:44,22.95
33618a,201903260145,2019-03-26 16:16:08,4.99
33618a,201903260146,2019-03-26 16:17:53,11.49
33618a,201903260147,2019-03-26 16:18:23,9.99
33618a,201903260148,2019-03-26 16:24:06,8.69
33618a,201903260149,2019-03-26 16:25:23,9.98
33618a,201903260150,2019-03-26 16:25:58,5.99
33618a,201903260151,2019-03-26 16:28:06,7.99
33618a,201903260152,2019-03-26 16:30:17,15.98
33618a,201903260153,2019-03-26 16:30:43,21.98
33618a,201903260154,2019-03-26 16:35:53,24.17
33618a,201903260155,2019-03-26 16:37:22,10.18
33618a,201903260156,2019-03-26 16:38:04,13.98
33618a,201903260157,2019-03-26 16:38:54,8.98
33618a,201903260158,2019-03-26 16:41:51,68.93
33618a,201903260159,2019-03-26 16:42:54,7.98
33618a,201903260160,2019-03-26 16:44:12,9.99
33618a,201903260161,2019-03-26 16:44:31,3.99
33618a,201903260162,2019-03-26 16:44:58,17.98
33618a,201903260163,2019-03-26 16:50:04,2.99
33618a,201903260164,2019-03-26 16:50:45,20.19
33618a,201903260165,2019-03-26 16:51:25,6.99
33618a,201903260166,2019-03-26 16:55:19,12.96
33618a,201903260167,2019-03-26 16:56:30,30.46
33618a,201903260168,2019-03-26 16:57:28,5.99
33618a,201903260169,2019-03-26 16:58:31,23.17
33618a,201903260170,2019-03-26 16:59:19,3.5
33618a,201903260171,2019-03-26 17:00:05,21.17
33618a,201903260172,2019-03-26 17:05:38,1.0
33618a,201903260173,2019-03-26 17:06:19,37.99
33618a,201903260174,2019-03-26 17:07:42,3.99
33618a,201903260175,2019-03-26 17:10:41,8.98
33618a,201903260176,2019-03-26 17:14:23,12.97
33618a,201903260177,2019-03-26 17:14:44,4.99
33618a,201903260178,2019-03-26 17:16:31,12.18
33618a,201903260179,2019-03-26 17:16:53,9.99
33618a,201903260180,2019-03-26 17:19:17,-7.99
33618a,201903260181,2019-03-26 17:19:42,7.99
33618a,201903260182,2019-03-26 17:20:20,5.49
33618a,201903260183,2019-03-26 17:21:11,5.19
33618a,201903260184,2019-03-26 17:24:39,19.98
33618a,201903260185,2019-03-26 17:26:04,14.96
33618a,201903260186,2019-03-26 17:26:20,2.99
33618a,201903260187,2019-03-26 17:26:52,6.99
33618a,201903260188,2019-03-26 17:27:09,4.99
33618a,201903260189,2019-03-26 17:29:32,40.16
33618a,201903260190,2019-03-26 17:30:11,7.98
33618a,201903260191,2019-03-26 17:30:41,1.0
33618a,201903260192,2019-03-26 17:31:34,4.99
33618a,201903260193,2019-03-26 17:33:12,47.17
33618a,201903260194,2019-03-26 17:33:38,4.99
33618a,201903260195,2019-03-26 17:34:30,4.99
33618a,201903260196,2019-03-26 17:34:50,2.0
33618a,201903260197,2019-03-26 17:36:31,35.14
33618a,201903260198,2019-03-26 17:36:58,7.99
33618a,201903260199,2019-03-26 17:37:37,-14.99
33618a,201903260200,2019-03-26 17:40:38,15.98
33618a,201903260201,2019-03-26 17:41:10,9.99
33618a,201903260202,2019-03-26 17:42:43,21.98
33618a,201903260203,2019-03-26 17:43:59,12.97
33618a,201903260204,2019-03-26 17:44:39,7.99
33618a,201903260205,2019-03-26 17:45:16,9.19
33618a,201903260206,2019-03-26 17:46:05,7.19
33618a,201903260207,2019-03-26 17:48:19,3.0
33618a,201903260208,2019-03-26 17:58:19,27.26
33618a,201903260209,2019-03-26 17:59:13,-4.99
33618a,201903260210,2019-03-26 17:59:56,1.99
33618a,201903260211,2019-03-26 18:04:30,1.5
33618a,201903260212,2019-03-26 18:05:30,10.29
33618a,201903260213,2019-03-26 18:06:13,21.97
33618a,201903260214,2019-03-26 18:07:27,15.08
33618a,201903260215,2019-03-26 18:08:29,6.24
33618a,201903260216,2019-03-26 18:13:56,37.99
33618a,201903260217,2019-03-26 18:16:01,11.97
33618a,201903260218,2019-03-26 18:18:47,21.93
33618a,201903260219,2019-03-26 18:19:15,7.99
33618a,201903260220,2019-03-26 18:20:19,3.99
33618a,201903260221,2019-03-26 18:21:31,19.27
33618a,201903260222,2019-03-26 18:22:06,1.99
33618a,201903260223,2019-03-26 18:24:29,10.18
33618a,201903260224,2019-03-26 18:25:02,3.99
33618a,201903260225,2019-03-26 18:28:45,8.98
33618a,201903260226,2019-03-26 18:31:08,10.48
33618a,201903260227,2019-03-26 18:35:29,15.98
33618a,201903260228,2019-03-26 18:37:17,5.99
33618a,201903260229,2019-03-26 18:39:29,37.99
33618a,201903260230,2019-03-26 18:41:55,29.98
33618a,201903260231,2019-03-26 18:46:38,7.98
33618a,201903260232,2019-03-26 18:47:08,14.98
33618a,201903260233,2019-03-26 18:52:03,12.17
33618a,201903260234,2019-03-26 18:52:41,4.98
33618a,201903260235,2019-03-26 18:53:23,19.99
33618a,201903270001,2019-03-27 09:37:14,2.99
33618a,201903270002,2019-03-27 09:39:04,30.28
33618a,201903270003,2019-03-27 09:40:28,4.0
33618a,201903270004,2019-03-27 09:49:30,5.98
33618a,201903270005,2019-03-27 09:50:45,14.98
33618a,201903270006,2019-03-27 09:54:03,19.18
33618a,201903270007,2019-03-27 09:54:39,2.99
33618a,201903270008,2019-03-27 09:54:54,1.99
33618a,201903270009,2019-03-27 09:59:48,24.17
33618a,201903270010,2019-03-27 10:01:41,4.99
33618a,201903270011,2019-03-27 10:05:56,9.99
33618a,201903270012,2019-03-27 10:07:13,-9.99
